can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$679.83 ,9/23/15,$679.83 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1026117,N,SE.35768,2.01509E+17,9/24/15, ,9/23/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$652.22 ,7/9/15,$652.22 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1013422,N,SE.4472,2.01507E+17,7/11/15, ,7/9/15
 ,"Cruz, Ted",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,$651.59 ,2/11/16,$651.59 ,Support,Social Media Advertising,Mountaintop Media,1048937,N,SE.4339,2.01602E+17,2/11/16, ,2/11/16
S4SC00240,"SCOTT, TIMOTHY E",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,S,Rep,$121.01 ,3/23/16,$625.12 ,Support,VOTER CONTACT MAIL,DSSI,1099604,A1,SE.46263,2.01609E+17,9/18/16,1057487,3/23/16
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$582.98 ,1/21/16,$582.98 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1041632,N,SE.4403,2.01601E+17,1/22/16, ,1/21/16
P00003392,"CLINTON, HILLARY RODHAM",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,P,Dem,$195.53 ,3/30/16,$568.28 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1057976,N,SE.16827,2.01604E+17,4/1/16, ,3/30/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$166.31 ,10/2/15,$543.56 ,Support,printing fundraising response cards,Prestige Printing,1040079,N,F57.5874,2.01601E+17,1/15/16, , 
S4SC00240,"SCOTT, TIMOTHY E",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,S,Rep,$504.11 ,3/23/16,$504.11 ,Support,VOTER CONTACT MAIL,DIRECT SUPPORT SERVICES INC,1099604,A1,SE.46252,2.01609E+17,9/18/16,1057487,3/23/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$150.52 ,10/2/15,$377.25 ,Support,printing for fundraising and engagement mailing,United Envelope LLC,1040079,N,F57.5876,2.01601E+17,1/15/16, , 
P00003392,"CLINTON, HILLARY RODHAM",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,P,Dem,$125.66 ,3/18/16,$372.75 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1056950,N,SE.16678,2.01603E+17,3/20/16, ,3/18/16
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,SC,0,P,Rep,$19.53 ,2/10/16,$367.24 ,Oppose,internet communications (from advance line 21),Club for Growth,1049326,N,SE.5895,2.01602E+17,2/14/16, ,2/10/16
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,SC,0,P,Rep,$225.00 ,2/10/16,$347.71 ,Oppose,press release distribution,Creative Response Concepts,1049326,N,SE.5894,2.01602E+17,2/14/16, ,2/10/16
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$338.62 ,10/14/15,$338.62 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35871,2.0151E+17,10/14/15, ,10/14/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$323.51 ,11/3/15,$323.51 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1031811,N,SE.35975,2.01511E+17,11/4/15, ,11/3/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$321.21 ,11/25/15,$321.21 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36079,2.01511E+17,11/26/15, ,11/25/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$307.18 ,8/10/15,$307.18 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1020778,N,SE.35663,2.01508E+17,8/9/15, ,8/10/15
P00003392,"CLINTON, HILLARY RODHAM",C00491290,TEA PARTY VICTORY FUND,G,SC,0,P,Dem,$302.85 ,5/20/15,$302.85 ,Oppose,VOTER CONTACT CALLS OVER NEXT SEVERAL WEEKS,CLIENT FIRST CONSULTING GROUP LLC,1009132,N,SE.23812,15971085657,5/22/15, ,5/20/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$274.59 ,12/21/15,$274.59 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36245,2.01512E+17,12/22/15, ,12/21/15
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,0,P,Dem,$272.75 ,1/5/15,$272.75 ,Support,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4192,2.01601E+17,1/6/16, ,1/5/15
P00003392,"CLINTON, HILLARY RODHAM",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,P,Dem,$175.72 ,3/9/16,$247.09 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1054693,N,SE.9342,2.01603E+17,3/11/16, ,3/9/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$110.59 ,9/30/15,$226.73 ,Support,postage to send organizing materials,Pitney Bowes,1040079,N,F57.5868,2.01601E+17,1/15/16, , 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,0,P,Dem,$50.00 ,2/16/16,$150.00 ,Support,Online Ad,California Nurses Association,1049979,N,D710197,2.01602E+17,2/17/16, ,2/15/16
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,0,P,Dem,$50.00 ,2/16/16,$150.00 ,Support,Online Ad,California Nurses Association,1049979,N,D710196,2.01602E+17,2/17/16, ,2/14/16
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,0,P,Dem,$50.00 ,2/16/16,$150.00 ,Support,Online Ad,California Nurses Association,1049979,N,D710195,2.01602E+17,2/17/16, ,2/12/16
P80001571,"TRUMP, DONALD J",C00487470,CLUB FOR GROWTH ACTION,P,SC,0,P,Rep,$122.71 ,2/10/16,$122.71 ,Oppose,press release (from advance line 21),Club for Growth,1049326,N,SE.5893,2.01602E+17,2/14/16, ,2/10/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$65.92 ,9/30/15,$116.14 ,Support,salary (w/ taxes & benefits),"Mahony, Elizabeth",1040079,N,F57.5848,2.01601E+17,1/15/16, , 
P00003392,"CLINTON, HILLARY RODHAM",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,P,Dem,$71.37 ,2/22/16,$71.37 ,Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1051115,N,SE.9238,2.01602E+17,2/19/16, ,2/22/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$1.02 ,9/30/15,$50.22 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Blanc, Elena",1040079,N,F57.5846,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$10.55 ,9/30/15,$49.20 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Svart, Maria",1040079,N,F57.5863,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$4.40 ,9/29/15,$38.65 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Duhalde, David",1040079,N,F57.5840,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$5.67 ,9/27/15,$34.25 ,Support,software for online event,Clarix Technologies,1040079,N,F57.5839,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$1.65 ,9/15/15,$28.58 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Blanc, Elena",1040079,N,F57.5834,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$3.77 ,9/15/15,$26.93 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Svart, Maria",1040079,N,F57.5836,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$5.53 ,9/15/15,$23.16 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Duhalde, David",1040079,N,F57.5835,2.01601E+17,1/15/16, , 
P60007168,"SANDERS, BERNARD",C00490375,National Nurses United for Patient Protection,P,SC,0,P,Dem,$20.00 ,2/26/16,$20.00 ,Support,Online Ad,California Nurses Association,1052816,N,D710490,2.01603E+17,3/1/16, ,2/25/16
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$5.67 ,9/12/15,$17.63 ,Support,software for online event,Clarix Technologies,1040079,N,F57.5833,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$1.76 ,9/9/15,$11.96 ,Support,online organizing services,"Avila, Betsy",1040079,N,F57.5832,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$1.91 ,8/31/15,$10.20 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Blanc, Elena",1040079,N,F57.5828,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$3.20 ,8/31/15,$8.29 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Duhalde, David",1040079,N,F57.5830,2.01601E+17,1/15/16, , 
P60007168,"Sanders, Bernard",C90015413,"Democratic Socialists of America, Inc.",P,SC,0,P,Dem,$5.09 ,8/28/15,$5.09 ,Support,Salary (plus tax and benefit costs) for work producing independent expenditures,"Svart, Maria",1040079,N,F57.5826,2.01601E+17,1/15/16, , 
P60003670,"KASICH, JOHN R",C00581868,New Day for America,P,SC,0,P,Rep,"$3,125.89 ",10/7/15,$0.00 ,Support,Phone Bank,"i360, LLC",1034501,A1,SE.4221,2.01511E+17,11/30/15,1024041,9/2/15
P60003670,"KASICH, JOHN R",C00581868,New Day for America,P,SC,0,P,Rep,"$16,199.89 ",9/15/15,$0.00 ,Support,Digital Media Buy,Arena Online,1034498,A1,SE.4216,2.01511E+17,11/30/15,1024952,9/15/15
P60003670,"KASICH, JOHN R",C00581868,New Day for America,P,SC,0,P,Rep,"$2,343.97 ",11/19/15,$0.00 ,Support,Phone Bank,"i360, LLC",1036199,A1,SE.4243,2.01512E+17,12/17/15,1026631,10/1/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$13,102.08 ",10/13/15,$0.00 ,Support,MEDIA,RIGEL STRATEGIES LLC,1032335,A1,SE.4280,2.01511E+17,11/12/15,1031402,10/26/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$41,214.00 ",10/13/15,$0.00 ,Support,MEDIA,RIGEL STRATEGIES LLC,1032335,A1,SE.4192,2.01511E+17,11/12/15,1031402,10/26/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575415,Keep the Promise PAC,P,SC,0,P,Rep,$416.76 ,11/30/15,$0.00 ,Support,PAC Promotional Material,Left Hand Design,1036570,A1,SE.4213,2.01512E+17,12/18/15,1034516,11/28/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575415,Keep the Promise PAC,P,SC,0,P,Rep,"$2,670.53 ",11/30/15,$0.00 ,Support,PAC Printing,Thomas Graphics,1036570,A1,SE.4214,2.01512E+17,12/18/15,1034516,11/28/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$11,496.00 ",12/10/15,$0.00 ,Support,MEDIA,CAMBRIDGE ANALYTICA LLC,1037330,A1,SE.4336,2.01512E+17,12/23/15,1036008,12/14/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$15,881.00 ",12/10/15,$0.00 ,Support,MEDIA,CAMBRIDGE ANALYTICA LLC,1037330,A1,SE.4332,2.01512E+17,12/23/15,1036008,12/14/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00600882,AMERICANS FOR CRUZ,P,SC,0,P,Rep,$0.00 ,1/4/16,$0.00 ,Support,VOTER CONTACT CALLS OVER SEVERAL WEEKS,INFOCISION MANAGEMENT CORP,1039533,A1,SE.4112,2.01601E+17,1/13/16,1038161,1/4/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$85,479.19 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1039149,A1,SE.5028,2.01601E+17,1/12/16,1039018,1/11/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$406,761.69 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1039149,A1,SE.5017,2.01601E+17,1/12/16,1039018,1/11/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$46,878.56 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1039149,A1,SE.5018,2.01601E+17,1/12/16,1039018,1/11/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$76,161.49 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1039149,A1,SE.5024,2.01601E+17,1/12/16,1039018,1/11/16
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$170,179.88 ", ,$0.00 ,Oppose,direct mail services,"On the Mark Direct, LLC",1049415,A1,SE.5681,2.01602E+17,2/15/16,1049283,2/13/16
S4SC00240,"SCOTT, TIMOTHY E",C00553560,VIGOP (VIRGIN ISLANDS REPUBLICAN PARTY),G,SC,0,S,Rep,$345.99 ,3/23/16,$0.00 ,Support,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1099604,A1,SE.46217,2.01609E+17,9/18/16,1057487,3/23/16
 ,"Paul, Rand",C00532572,America's Liberty PAC,P,SC,0,P, ,"$42,037.20 ",9/2/15,$0.00 ,Support,"TV advertising/SC, NV, IA","308 Media Group, Inc.",1024770,N,SE.6156,2.01509E+17,9/15/15, ,9/16/15
S4SC00240,"Tim, Scott",C00602797,CONSERVATIVE FREEDOM FIGHTERS,G,SC,0,S,Rep,"$4,498.04 ",11/2/16,$0.00 ,Support,Reimbursement for list purchase for electronic communications,Amagi Strategies,1122793,N,WFT20161021524-1,2.01611E+17,11/2/16, ,11/2/16
 ,"Cruz, Ted",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,"$1,194.81 ",12/23/15,$0.00 ,Support,Social Media Buy,Mountaintop Media,1037526,N,SE.4249,2.01512E+17,12/28/15, ,12/26/15
 ,"Cruz, Ted",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,"$4,087.15 ",12/23/15,$0.00 ,Support,Media Buy,Mountaintop Media,1037526,N,SE.4252,2.01512E+17,12/28/15, ,12/26/15
 ,"Graham, Lindsey",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,$78.51 ,12/23/15,$0.00 ,Oppose,Social Media Buy,Mountaintop Media,1037526,N,SE.4251,2.01512E+17,12/28/15, ,12/26/15
 ,"Rubio, Marco",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,"$1,067.76 ",12/23/15,$0.00 ,Oppose,Social Media Buy,Mountaintop Media,1037526,N,SE.4250,2.01512E+17,12/28/15, ,12/26/15
 ,"Rubio, Marco",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,"$4,995.41 ",12/23/15,$0.00 ,Oppose,Media Guy,Mountaintop Media,1037526,N,SE.4253,2.01512E+17,12/28/15, ,12/26/15
 ,"Cruz, Ted",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,"$1,655.30 ",12/16/15,$0.00 ,Support,Social Media Buy,Mountaintop Media,1036281,N,SE.4179,2.01512E+17,12/17/15, ,12/16/15
 ,"Rubio, Marco",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,0,P, ,$958.33 ,12/16/15,$0.00 ,Oppose,Social Media Buy,Mountaintop Media,1036281,N,SE.4180,2.01512E+17,12/17/15, ,12/16/15
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,$500.00 , ,$0.00 ,Support,website services,"BASK Digital Media, LLC",1038166,N,SE.4974,2.01601E+17,1/5/16, ,1/5/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$655,241.23 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1047783,N,SE.5567,2.01602E+17,2/2/16, ,2/2/16
P60006111,"Cruz, Rafael Edward 'Ted'",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$170,179.88 ", ,$0.00 ,Oppose,direct mail services,"On the Mark Direct, LLC",1048965,N,SE.5675,2.01602E+17,2/11/16, ,2/11/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$133,875.00 ", ,$0.00 ,Support,online advertising-also oppose Bush & Clinton,"Target Enterprises, LLC",1048965,N,SE.5771,2.01602E+17,2/11/16, ,2/10/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$371,103.59 ", ,$0.00 ,Support,media placment-also oppose Bush & Clinton,"Target Enterprises, LLC",1048965,N,SE.5773,2.01602E+17,2/11/16, ,2/10/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$7,500.00 ", ,$0.00 ,Support,media production,"Outlaw Media, LLC",1038094,N,SE.4920,2.01601E+17,1/5/16, ,1/5/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$32,503.06 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1038094,N,SE.4944,2.01601E+17,1/5/16, ,1/5/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$85,142.58 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1038094,N,SE.4958,2.01601E+17,1/5/16, ,1/5/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$123,040.05 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1038094,N,SE.4950,2.01601E+17,1/5/16, ,1/4/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$324,014.09 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1038094,N,SE.4937,2.01601E+17,1/5/16, ,1/5/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$42,447.30 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1048514,N,SE.5740,2.01602E+17,2/9/16, ,2/8/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$123,040.04 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1048514,N,SE.5738,2.01602E+17,2/9/16, ,2/8/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$229,879.22 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1048514,N,SE.5747,2.01602E+17,2/9/16, ,2/8/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$633,070.77 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1048514,N,SE.5745,2.01602E+17,2/9/16, ,2/8/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$359,268.26 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1042560,N,SE.5390,2.01601E+17,1/26/16, ,1/25/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$46,878.56 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1040771,N,SE.5269,2.01601E+17,1/19/16, ,1/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$76,161.49 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1040771,N,SE.5251,2.01601E+17,1/19/16, ,1/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$135,958.99 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1040771,N,SE.5253,2.01601E+17,1/19/16, ,1/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$365,420.98 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1040771,N,SE.5252,2.01601E+17,1/19/16, ,1/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$10,500.00 ", ,$0.00 ,Support,media production-also oppose Cruz,"Outlaw Media, LLC",1049159,N,SE.5790,2.01602E+17,2/12/16, ,2/12/16
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$170,179.88 ", ,$0.00 ,Oppose,direct mail services,"On the Mark Direct, LLC",1049159,N,SE.5678,2.01602E+17,2/12/16, ,2/11/16
P60006111,"Cruz, Rafael Edward 'Ted'",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$170,179.88 ", ,$0.00 ,Oppose,direct mail services,"On the Mark Direct, LLC",1050443,N,SE.5807,2.01602E+17,2/18/16, ,2/17/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$3,242.95 ", ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1050443,N,SE.5882,2.01602E+17,2/18/16, ,2/17/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$50,000.00 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1050443,N,SE.5884,2.01602E+17,2/18/16, ,2/17/16
P60006111,"Cruz, Rafael Edward 'Ted'",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$170,179.88 ", ,$0.00 ,Oppose,direct mail services,"On the Mark Direct, LLC",1050726,N,SE.5804,2.01602E+17,2/19/16, ,2/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$4,419.61 ", ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1050726,N,SE.5891,2.01602E+17,2/19/16, ,2/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$7,328.60 ", ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1050726,N,SE.5889,2.01602E+17,2/19/16, ,2/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$26,685.75 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1050726,N,SE.5897,2.01602E+17,2/19/16, ,2/18/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,$256.85 , ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1051506,N,SE.5929,2.01602E+17,2/20/16, ,2/19/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,$287.40 , ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1051506,N,SE.5927,2.01602E+17,2/20/16, ,2/19/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,$594.50 , ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1051506,N,SE.5931,2.01602E+17,2/20/16, ,2/19/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$4,576.10 ", ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1051506,N,SE.5923,2.01602E+17,2/20/16, ,2/19/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$7,289.30 ", ,$0.00 ,Support,telephone calls,"First Tuesday Strategies, LLC",1051506,N,SE.5925,2.01602E+17,2/20/16, ,2/19/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$330,701.60 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1051506,N,SE.5905,2.01602E+17,2/20/16, ,2/19/16
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"($330,701.60)", ,$0.00 ,Oppose,media placement-ad change,"Target Enterprises, LLC",1051506,N,SE.5903,2.01602E+17,2/20/16, ,2/19/16
P60006111,"Cruz, Rafael Edward 'Ted'",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$25,657.15 ", ,$0.00 ,Oppose,media placement,"Target Enterprises, LLC",1049584,N,SE.5859,2.01602E+17,2/16/16, ,2/15/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$3,000.00 ", ,$0.00 ,Support,media production,"Outlaw Media, LLC",1049584,N,SE.5864,2.01602E+17,2/16/16, ,2/16/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$52,070.23 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1049584,N,SE.5825,2.01602E+17,2/16/16, ,2/15/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$63,592.85 ", ,$0.00 ,Support,media placement,"Target Enterprises, LLC",1049584,N,SE.5861,2.01602E+17,2/16/16, ,2/15/16
P60006723,"Rubio, Marco",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$77,270.02 ", ,$0.00 ,Support,online advertising,"Target Enterprises, LLC",1049584,N,SE.5829,2.01602E+17,2/16/16, ,2/15/16
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$7,500.00 ", ,$0.00 ,Oppose,media production,"Outlaw Media, LLC",1049584,N,SE.5835,2.01602E+17,2/16/16, ,2/15/16
